transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T000439,C00160,S008,2025-02-23 17:16:00,379.91,
T000440,C04215,S011,2023-06-06 12:47:00,406.01,7538398378
T000441,C02263,S011,2024-03-06 10:20:00,499.66,8589828712
T000442,C01087,S015,2023-03-31 19:23:00,206.67,3286748021
T000443,C00662,,2024-11-05 15:52:00,259.39,5676604982
T000444,C04762,S001,2023-09-19 10:19:00,354.76,9846468969
T000445,C00379,S006,2023-10-02 19:31:00,76.85,
T000446,C01012,S005,2024-07-17 20:06:00,39.6,3238726065
T000447,C01711,S011,2024-10-31 09:34:00,434.87,2979897700
T000448,C03068,S001,2023-06-22 20:59:00,23.54,5419225282
T000449,C02706,S008,2024-02-26 13:14:00,203.78,6268869814
T000450,C00612,S011,2024/09/24,233.9,7097765068
T000451,C01428,S006,2023-10-19 21:04:00,234.34,
T000452,C01181,S001,2023-05-05 17:25:00,430.26,8526558087
T000453,C01066,S015,2023-04-09 12:14:00,237.61,2491511319
T000454,C02028,S014,2025/01/28,481.85,5158913298
T000455,C03493,S014,2024-10-26 16:51:00,,
T000456,C01086,S001,2025-07-06 21:27:00,279.47,
T000457,C01807,S005,2024-04-26 12:46:00,94.0,5134899115
T000458,C01918,S013,2025-02-08 12:25:00,404.83,6539176000
T000459,C04886,S003,2023-03-14 13:40:00,208.15,1972220515
T000460,C04766,S008,18-04-2023 15:40,,7456852436
T000461,C03985,S010,2023-07-11 21:54:00,384.97,5956838394
T000462,C01194,S013,2023-06-29 20:06:00,161.51,6039520494
T000463,C00353,S013,2024-05-05 15:38:00,115.1,3314158231
T000464,C01560,S001,2024-10-11 13:27:00,22.32,8711016380
T000465,,S001,2024-11-09 21:19:00,194.58,
T000466,C02503,S009,2025-03-04 20:26:00,394.0,1076399789
T000467,C03874,S005,2023-07-30 08:28:00,273.97,7701276116
T000468,C04290,S010,2024-03-03 19:44:00,245.84,
T000469,C04222,S007,2024-06-14 08:08:00,163.82,
T000470,C01772,S002,16-03-2024 11:51,468.54,97724
T000471,C03418,S006,2025-05-10 19:52:00,20.95,unknown
T000472,C01545,S013,2024-07-16 08:03:00,268.09,5359936887
T000473,C00309,S003,01-10-2023 20:45,40.6,1769966143
T000474,C03477,S010,2024-03-06 19:08:00,479.84,7514996384
T000475,C00053,S001,2025-09-26 19:56:00,26.39,6783651604
T000476,C02021,S001,2023-04-04 16:39:00,63.17,
T000477,C01626,S015,2025-07-13 21:52:00,-176.3,8048992988
T000478,C03444,S009,2024-05-31 15:57:00,114.87,5952653175
T000479,C03806,S009,2025-05-17 08:58:00,40.41,
T000480,C01489,S004,2025-02-07 10:16:00,32.88,7296014145
T000481,C04042,S005,2023-06-26 08:42:00,401.45,9963139212
T000482,C01448,S003,2024-11-29 19:34:00,75.45,9065020045
T000483,C02200,S013,2024-02-17 17:52:00,167.51,6824674943
T000484,C03609,S012,2025-03-24 12:47:00,22.81,
T000485,C03442,S010,2025-09-22 12:24:00,186.84,1244011253
T000486,C04942,S001,2023-10-21 18:00:00,101.04,7658366695
T000487,C01118,S005,2023-12-30 12:22:00,41.82,4072926951
T000488,C03299,S001,2024-04-25 16:35:00,360.05,1831379228
T000489,C03006,S005,2023-10-30 13:51:00,16.16,9969474404
T000490,C04582,S010,2025-04-29 16:57:00,271.16,4932494188
T000491,C00779,S010,2024-03-01 16:03:00,194.16,
T000492,C03736,S006,2025/03/05,189.52,9619511303
T000493,C02806,S002,2024-09-23 16:00:00,356.9,8215229816
T000494,,S013,2023-01-10 08:57:00,174.3,
T000495,C02347,S015,2025-01-01 20:31:00,280.09,2718724331
T000496,C01644,S010,2024-12-26 09:42:00,372.34,4274410753
T000497,C02865,S008,2023-11-09 10:49:00,247.92,4717962714
T000498,C04452,S009,2024-11-02 09:15:00,175.75,unknown
T000499,C02812,S003,2023/01/13,27.6,9489945065
T000500,C03129,S011,,367.27,9972349158
T000501,C02561,S004,2025-03-12 12:41:00,250.78,3005964929
T000502,C00262,S006,2025-07-18 11:03:00,446.3,4162462431
T000503,C01153,S005,2023-09-27 18:14:00,209.28,1805712781
T000504,C02442,S010,2023-08-16 08:52:00,119.46,
T000505,C01524,S011,2025-07-27 11:39:00,303.85,6981099070
T000506,C00918,S014,20-01-2023 09:16,284.03,
T000507,C02498,S001,2023-03-17 11:44:00,412.73,4404872452
T000508,C01592,S015,2023-03-18 17:19:00,107.68,7794100148
T000509,C01272,S003,2025-09-21 18:43:00,65.16,6324873487
T000510,C02287,S009,2024-03-06 17:56:00,240.72,7401564896
T000511,C00662,S010,2023-02-22 09:17:00,237.88,5676604982
T000512,C04641,S010,2023-01-17 21:33:00,38.52,3964363484
T000513,C04331,S007,2024-09-15 18:14:00,82.53,4933470813
T000514,C03505,S015,2023-08-06 19:58:00,435.43,8669293538
T000515,C00519,S006,2024-10-03 19:09:00,321.12,1505639150
T000516,C03860,S003,2023-02-07 10:33:00,478.93,
T000517,C04034,S009,2024-05-31 13:02:00,418.18,4488498515
T000518,C03818,S007,2023-05-07 13:24:00,396.98,
T000519,C00539,S008,2023-09-02 19:49:00,387.31,6029761433
T000520,C03193,S012,2025-07-27 09:37:00,-292.02,4763639612
T000521,C04163,S014,2024-10-16 19:56:00,222.39,
T000522,C02854,S008,2023-01-20 12:48:00,348.83,3743024308
T000523,C03204,S011,2024-07-04 09:59:00,307.54,2016890854
T000524,C02254,S015,2024-03-18 20:32:00,103.57,
T000525,C02621,S002,07-07-2024 17:11,366.44,8514656790
T000526,C00184,S001,19-02-2025 12:03,416.47,9675126595
T000527,C03161,S002,2024-01-14 18:40:00,421.01,
T000528,C00413,S001,2023-10-21 21:07:00,173.79,
T000529,C02141,S010,2023-07-27 13:59:00,361.5,3636380888
T000530,C01443,S011,2024-09-11 18:27:00,401.6,3418550026
T000531,C02711,,2023-11-17 13:38:00,295.85,
T000532,C00662,S011,2025-02-16 11:49:00,456.48,5676604982
T000533,C03438,S015,2025-02-26 12:44:00,262.49,
T000534,C03956,S011,2025-06-25 13:56:00,173.59,1163244182
T000535,C00811,S011,2023-06-15 21:15:00,155.25,
T000536,C00511,S006,2024-12-05 08:01:00,297.6,
T000537,C00721,S008,2025-03-09 14:54:00,319.24,2324652593
T000538,C04389,S002,2023-06-23 10:19:00,455.89,5827006682
T000539,C02619,S013,2024-06-10 15:41:00,31.7,7167061849
T000540,C02311,S002,2024-11-11 08:18:00,216.99,1413348884
T000541,C00519,S010,2023-01-10 17:42:00,486.88,1505639150
T000542,C03221,S005,2023-06-19 18:53:00,90.9,2038834019
T000543,C04334,S014,2023-12-10 17:03:00,325.03,4528053573
T000544,C04127,S012,2024-05-14 16:43:00,342.56,1686207034
T000545,C03094,S003,2024-04-18 10:54:00,138.54,7445584349
T000546,,S011,2023-01-16 20:07:00,,
T000547,C00533,S009,2023-12-09 12:48:00,340.38,2757283665
T000548,,S003,2024-03-24 19:35:00,405.19,
T000549,C01269,S013,02-02-2023 11:01,408.35,4581058592
T000550,C00676,S013,2025-06-11 19:21:00,198.21,3746628815
T000551,C01282,S014,2023-04-25 08:56:00,180.15,7455687439
T000552,C01890,S004,2023-08-30 20:48:00,364.37,89755
T000553,C04715,S011,2025-07-27 19:30:00,433.02,5113575605
T000554,C03009,S010,2025-01-08 19:36:00,273.67,3382792309
T000555,C04172,S013,2023-12-01 19:29:00,417.56,9435008099
T000556,C03514,S009,2025-04-30 09:00:00,159.9,2388383884
T000557,C00534,S012,2023-03-08 18:34:00,270.58,6996537308
T000558,C03651,S004,2025-03-26 16:58:00,166.35,4067330982
T000559,C01356,S003,2025-07-20 21:17:00,59.45,6903447696
T000560,C03164,S001,2024-04-17 12:04:00,348.12,unknown
T000561,,S004,2024-05-24 16:48:00,492.83,
T000562,C04990,S002,2024-06-30 15:26:00,114.08,
T000563,C01306,S006,2025-02-17 20:41:00,416.44,
T000564,C01373,S014,2023-05-01 08:20:00,346.4,49171
T000565,C04654,S005,2024-08-26 17:34:00,263.75,
T000566,C00134,S007,2024-09-15 09:01:00,139.04,3616048065
T000567,C03455,S015,2025-08-26 14:39:00,313.16,2706637595
T000568,C03598,S003,2024-08-21 17:33:00,451.04,7262074167
T000569,C04175,S011,2023-07-15 08:56:00,241.42,9669202810
T000570,C04872,S013,2025-01-17 10:03:00,445.54,5701886153
T000571,C04880,S002,2023-05-11 15:05:00,351.0,1538629412
T000572,C00334,S004,2023-07-12 19:30:00,160.96,
T000573,C04091,S003,2023-03-04 11:13:00,392.9,6152122145
T000574,C03204,S006,2023/12/26,60.58,2016890854
T000575,C03207,S007,2024-09-01 19:38:00,311.27,1544766414
T000576,C00627,S007,2023-06-24 21:41:00,434.01,
T000577,C03228,S011,2024-08-22 19:51:00,160.33,6396550485
T000578,C04921,S002,2025-08-30 20:26:00,49.97,3669647440
T000579,C04567,S002,2023-06-25 14:04:00,142.44,7242547110
T000580,C02165,S009,2024-05-13 12:28:00,111.45,5213200624
T000581,C00213,S006,,492.88,7817685239
T000582,C01782,S006,2023-07-31 14:00:00,437.16,7245906655
T000583,C04120,S013,2025-06-26 18:28:00,-480.68,2825082027
T000584,C03477,S010,2024-03-28 11:54:00,91.14,7514996384
T000585,C02258,S008,25-07-2024 16:31,255.56,
T000586,C00275,S006,2023-03-07 18:38:00,36.83,3661868201
T000587,C02107,S008,2024-06-12 17:50:00,65.21,6995304644
T000588,C02315,S012,2024-02-07 09:58:00,189.76,unknown
T000589,C04643,S001,2024-01-29 19:28:00,424.73,7484566744
T000590,C03178,S008,2025-02-01 17:14:00,86.44,9039449101
T000591,C01534,S009,2023-03-27 18:07:00,364.55,
T000592,C02594,S015,2023-09-09 17:20:00,95.69,5693023251
T000593,C00339,S002,2024-07-28 19:55:00,18.19,
T000594,C04860,S015,2023-02-26 16:02:00,319.78,2258049388
T000595,C01773,S013,2023-10-29 10:17:00,55.43,2601071275
T000596,C02370,S005,2023-11-28 17:55:00,187.69,2295416743
T000597,C01748,S015,2023-10-03 19:50:00,137.81,unknown
T000598,C03402,S013,2023-11-17 08:43:00,321.42,1137224142
T000599,C03298,S015,2024-03-11 12:50:00,130.23,
T000600,C03543,S004,2025-05-20 18:02:00,97.02,3485722886
T000601,C01329,S012,2023-01-09 17:18:00,191.36,8553368143
T000602,C01554,S009,2025-06-30 15:20:00,304.4,3647098322
T000603,C00609,S006,2024-02-12 12:53:00,432.21,54133
T000604,C03265,S004,2024-10-11 12:02:00,247.81,2327749707
T000605,C00212,S012,2024-05-22 20:40:00,52.68,
T000606,C02955,S009,2024-01-02 16:02:00,470.38,8342631452
T000607,C04344,S001,2024-02-27 08:38:00,55.89,7842687331
T000608,C04462,S013,2023-04-04 14:18:00,402.01,6531564334
T000609,C02210,S011,2024-11-06 18:10:00,37.44,8554031178
T000610,C02258,S003,2023-02-16 15:09:00,389.07,3095068861
T000611,C00396,S006,2024-08-19 15:04:00,148.67,9875917143
T000612,C03340,,2024/01/13,344.32,7386436421
T000613,C04089,S004,2025-06-12 16:41:00,487.67,3424289701
T000614,C01206,S005,2024/01/31,363.22,6586139111
T000615,C02080,S015,2023-10-20 10:17:00,118.83,7373414090
T000616,C04183,S004,2024-07-22 15:22:00,205.61,8766198012
T000617,C04389,S012,2025-09-16 20:20:00,376.74,5827006682
T000618,C01198,S002,2024-09-02 21:56:00,54.69,8271443165
T000619,C02736,S006,2024-11-21 19:02:00,134.88,7455979323
T000620,C00979,S002,2023-12-08 09:26:00,79.46,9028167112
T000621,C00503,S014,2025-07-01 12:31:00,107.45,8551142436
T000622,C04563,S002,2023-08-21 20:48:00,45.58,2757623903
T000623,C04083,S006,2023-12-04 14:45:00,154.96,6738497504
T000624,C03778,S012,2025-03-26 08:18:00,190.08,1599163207
T000625,C00250,S005,2023-09-17 11:18:00,229.83,
T000626,C04215,S002,2024-11-28 19:05:00,182.08,7538398378
T000627,C02160,S010,2024-08-21 14:23:00,,7635924142
T000628,C01682,S008,2024-07-13 11:44:00,196.7,4251897661
T000629,C02718,S010,2023-11-08 11:11:00,114.19,
T000630,C00465,S012,2025-08-04 21:49:00,315.58,7722057136
T000631,C03760,S006,2024-12-21 19:03:00,227.11,8589819706
T000632,C02879,S001,2025-01-12 13:57:00,218.46,1845623622
T000633,C00942,S005,2024-12-27 19:40:00,28.78,5314020446
T000634,C00950,S001,2023-12-24 14:42:00,291.35,5907685188
T000635,C00932,S009,2024-05-10 15:31:00,-274.94,1267907077
T000636,C00283,S004,2023-10-09 12:11:00,318.73,1487598940
T000637,C02910,S014,2023-05-05 16:43:00,69.22,6222599276
T000638,C04192,S014,2023-06-26 09:35:00,447.2,1025272529
T000639,C00093,S013,27-06-2023 16:32,403.26,1061121198
T000640,C00251,S007,2023-05-09 14:13:00,340.21,6033844728
T000641,C02836,S008,2023-09-07 20:39:00,397.04,
T000642,C04076,S012,2024-03-22 12:30:00,23.22,4975651069
T000643,C01617,S015,2023-10-22 13:35:00,277.28,1231505971
T000644,C01718,S010,2023-08-29 17:17:00,283.23,5586344531
T000645,C02950,S001,2025-01-09 14:35:00,402.77,5112203404
T000646,C01353,S014,2024-02-22 12:39:00,402.2,5455900658
T000647,C00141,S005,2023-01-08 20:37:00,455.38,5405746702
T000648,C03650,S010,2023-09-27 17:06:00,387.93,9893915939
T000649,C03092,S010,2025-01-07 13:54:00,286.67,3228278910
T000650,C02872,S002,2024-05-19 16:18:00,492.19,
T000651,C03691,S012,2024/10/05,18.13,3951997616
T000652,C03365,S010,2025-06-08 14:22:00,315.18,
T000653,C01038,S015,2025-03-10 17:08:00,164.13,unknown
T000654,C01729,S011,2025-06-27 21:17:00,258.72,9826120953
T000655,C00615,S015,2024-10-29 10:26:00,251.86,4953388063
T000656,C00636,S013,2023-09-20 11:31:00,361.6,
T000657,C03373,S015,2025-05-19 12:22:00,301.14,1836395772
T000658,C04293,S014,2024/09/04,374.15,9354006187
T000659,C04814,S011,2025-06-12 11:09:00,166.78,6762279763
T000660,C03106,S002,2024-06-26 21:50:00,390.54,9336019679
T000661,C00929,S007,2023-11-18 10:52:00,130.64,7714300652
T000662,C00518,S003,2025-09-12 21:02:00,315.2,
T000663,C04050,S007,2023-09-18 14:59:00,153.09,8798855903
T000664,C02863,S008,2023-06-07 14:55:00,307.58,3246205863
T000665,C03057,S013,15-08-2023 14:40,414.18,4426742222
T000666,C03889,S004,2023-08-29 19:21:00,,
T000667,C03487,S007,08-04-2024 16:23,284.46,9406742830
T000668,C04164,S006,2025-07-19 08:09:00,337.0,4123182093
T000669,C00280,S012,2024-12-07 18:33:00,472.01,2907001957
T000670,C03715,S003,2025-07-11 12:29:00,131.05,
T000671,C04253,S014,2025-09-12 21:07:00,457.02,3773106199
T000672,C01415,S005,2025-07-19 10:03:00,21.67,7077932005
T000673,C03171,S008,2025-07-01 17:53:00,249.43,4386509086
T000674,C01550,S004,,399.53,4963773586
T000675,C04788,S011,11-12-2023 20:29,339.45,7417339805
T000676,C00181,S003,2024-12-07 19:24:00,118.57,2508877301
T000677,C02868,S005,2024-09-25 16:40:00,351.5,5455245382
T000678,C00824,S007,2024-01-19 11:57:00,217.01,6513980247
T000679,C03527,S004,2023-09-10 17:23:00,380.71,
T000680,C00878,S005,2025-08-23 11:39:00,294.46,5946559959
T000681,C01166,S004,2023-03-11 15:14:00,10.94,2975327230
T000682,C02457,S013,2024-05-05 15:12:00,442.1,4563167418
T000683,C04581,S011,2023-07-13 21:32:00,369.05,2487619894
T000684,C01061,S006,2024-08-14 20:08:00,61.55,
T000685,C00718,S015,2025-03-11 12:51:00,265.58,1276698254
T000686,C03775,S006,2024-12-28 11:11:00,192.63,7772660001
T000687,C02483,S003,2023-09-13 21:09:00,162.51,3454326355
T000688,C04567,S004,2024-04-18 19:07:00,330.16,7242547110
T000689,C00728,S002,2025-09-01 14:47:00,378.93,6465143130
T000690,C03200,S012,2024-05-13 12:58:00,56.49,5473061635
T000691,C01153,S007,2024-03-17 11:44:00,459.51,1805712781
T000692,C00781,S004,2025-03-02 10:53:00,394.14,unknown
T000693,C03403,S003,2023-08-08 11:33:00,191.76,
T000694,C02937,S014,2023-06-10 18:43:00,481.77,5025875259
T000695,C03750,S015,2025-08-01 19:06:00,137.7,4562428001
T000696,C01520,S014,2023-10-04 16:16:00,402.3,3104943305
T000697,C02206,S002,2024-04-08 10:04:00,272.13,5002813042
T000698,C01997,S015,2023-07-17 16:22:00,495.62,5023890592
T000699,C04929,S009,2025-05-21 08:19:00,444.6,3645438786
T000700,C01441,S011,2024-01-04 10:15:00,440.25,
T000701,C01451,S002,2023-02-25 10:41:00,,5723062316
T000702,C01742,S007,2024-11-15 20:05:00,105.11,1381491507
T000703,C02798,S012,2023-06-25 13:20:00,81.59,3249972513
T000704,C01239,S013,2023-07-28 08:51:00,381.93,3961369971
T000705,C04583,,2025-07-27 18:09:00,491.71,2578607238
T000706,C01316,S010,2024-03-24 20:25:00,373.23,3075234141
T000707,C04479,S013,2024/06/12,-430.42,7551054457
T000708,C00509,S002,22-02-2025 20:02,168.46,6134384186
T000709,C03273,S013,2024-08-14 09:09:00,24.65,1913953309
T000710,C04550,S009,2024-02-25 21:53:00,338.49,9316534837
T000711,C00837,S003,2023-10-11 08:53:00,428.13,5113732325
T000712,C04842,S009,2024-08-03 15:44:00,255.52,8737107400
T000713,C02232,S005,24-03-2024 20:03,77.44,
T000714,C04727,S004,2024-12-30 10:59:00,178.97,4919909190
T000715,C03376,S011,2025-05-17 09:18:00,324.06,
T000716,C01474,S012,2025-02-10 17:25:00,94.68,
T000717,C00950,S008,2025-04-10 18:01:00,72.43,
T000718,C01487,S013,2025-08-20 09:56:00,275.85,5617448833
T000719,C00470,S009,2025-08-06 09:26:00,311.04,4104510532
T000720,C00717,S015,,61.47,8877887260
T000721,C00513,S004,2024-08-19 14:47:00,347.7,2677063782
T000722,C02090,S012,2025-06-16 09:44:00,46.67,4801531211
T000723,C03957,S002,2023-11-05 14:40:00,421.55,2566836938
T000724,C00706,S012,2023-07-22 19:05:00,331.49,5327557264
T000725,C00642,S007,2024-05-08 08:49:00,421.82,
T000726,C03192,S001,2023-08-20 14:54:00,329.5,1581223969
T000727,C01004,S014,2025-09-13 11:24:00,496.04,7917380445
T000728,C00486,S009,2024-03-11 17:58:00,278.34,1935525304
T000729,C00826,S005,2023-12-12 20:58:00,193.93,
T000730,C04624,S004,2024-12-21 08:17:00,144.62,
T000731,C04089,S014,2023-08-19 11:38:00,57.73,3424289701
T000732,C01740,S001,2024-07-19 20:39:00,288.03,3328352697
T000733,C03267,S004,2025-03-27 11:13:00,81.11,2523171822
T000734,C02661,S007,2025-04-30 12:02:00,36.53,2499655078
T000735,C03377,S012,2024-02-01 19:20:00,298.92,3882128298
T000736,C03403,S012,2023-04-14 14:11:00,65.8,
T000737,C03109,S013,,357.28,4708020985
T000738,C01318,S009,2025-07-19 14:23:00,84.98,8724310707
T000739,C00205,S002,2023-09-09 09:37:00,374.87,
T000740,C02244,S013,2025-09-24 20:55:00,380.42,
T000741,C04463,S005,2025-07-12 12:43:00,472.19,
T000742,C02813,S006,2023-08-08 11:33:00,220.71,8159211345
T000743,C04153,S006,2024-11-19 21:44:00,387.98,3046156019
T000744,,S013,2024-01-06 14:10:00,113.79,
T000745,C00811,S007,2025-08-26 18:02:00,177.86,
T000746,C03439,,2024-11-06 19:20:00,101.54,
T000747,C03361,S010,2024-05-15 19:36:00,60.0,
T000748,C04909,S004,2023-07-08 18:18:00,427.43,3495614877
T000749,C04934,S015,2023-01-01 20:47:00,392.71,
T000750,C03415,S014,2023-01-30 20:42:00,115.44,9465451238
T000751,C01198,S012,2025-06-17 14:53:00,151.14,8271443165
T000752,C03976,S010,2023-05-20 18:02:00,26.33,1073838322
T000753,C00521,S015,2024-03-14 16:54:00,216.82,8253125026
T000754,C03886,S011,2025-05-28 12:48:00,309.82,7042604054
T000755,C04560,S005,2025-05-29 13:07:00,384.67,8047907562
T000756,C01882,S008,2024-05-16 14:54:00,395.24,7885583687
T000757,,S003,2025-07-19 16:13:00,455.28,
T000758,C02121,S014,2023-10-23 08:59:00,423.61,9018622896
T000759,C02157,,2023-11-28 12:22:00,362.56,2063154727
T000760,C01525,S009,2023-08-30 20:46:00,187.81,8016054323
T000761,C03790,S006,2024-12-08 20:40:00,78.01,
T000762,C04679,S008,2023-02-07 13:04:00,49.02,1604686396
T000763,C04701,S014,2025-02-16 18:17:00,437.44,6677158733
T000764,C00870,S011,2023-08-28 08:58:00,350.3,1923086342
T000765,C04376,S004,2025-07-13 10:48:00,49.39,7452550755
T000766,C03661,S015,2024-01-24 13:31:00,180.54,6576105869
T000767,C01241,S005,2025-09-12 08:58:00,265.85,8083951122
T000768,C00350,S014,2024-03-10 19:50:00,200.34,9734257839
T000769,C01328,S005,2025/01/09,472.41,
T000770,C04570,S001,2023-05-03 21:42:00,271.04,
T000771,C03133,S002,2024-12-01 09:19:00,339.13,8781770045
T000772,C03574,S007,2024-05-05 18:31:00,,80081
T000773,C01267,S012,2025-02-09 13:47:00,196.3,8308292109
T000774,C03570,S010,2024-07-09 21:08:00,126.74,8259772191
T000775,C00151,S005,2025-04-17 10:20:00,373.28,1208541631
T000776,C01850,S014,2024-07-11 21:48:00,314.5,9292606578
T000777,C03097,S015,2023-11-03 09:17:00,158.86,8739878544
T000778,C00726,S007,01-08-2024 09:38,225.52,
T000779,C04101,S006,2023-10-11 21:32:00,354.17,8371149853
T000780,C01163,S003,2023-05-19 17:21:00,94.7,5501559992
T000781,C03243,S005,2024-02-12 16:17:00,187.24,8246258074
T000782,C01997,S008,2025-03-09 16:47:00,347.13,5023890592
T000783,C02949,S003,2023-01-01 15:18:00,234.08,
T000784,C00523,S008,2023-03-03 20:03:00,402.57,3365194236
T000785,C00090,S009,01-08-2023 13:01,315.38,1161621473
T000786,C04560,S007,2024-09-30 17:56:00,119.23,8047907562
T000787,C01334,S003,2025-04-22 18:13:00,132.8,8761752795
T000788,,S003,2023-12-31 09:49:00,312.52,
T000789,C04996,S003,2025-06-01 10:58:00,167.67,
T000790,C01060,S007,2023-10-21 12:45:00,409.19,
T000791,C01313,S015,2023-12-02 13:16:00,490.99,3112973996
T000792,C03302,S015,2023-06-17 18:40:00,245.55,
T000793,C04825,S014,2023-04-04 12:04:00,470.17,9505201345
T000794,,S004,2023-07-23 12:12:00,29.88,
T000795,C02490,S008,2024-01-08 10:04:00,272.23,7793400511
T000796,C03956,S011,2024-05-03 14:15:00,418.05,1163244182
T000797,C00676,S008,24-01-2023 19:46,340.8,
T000798,,S015,02-02-2025 12:11,315.55,
T000799,C04818,S008,2023-09-08 12:59:00,134.11,1621064198
T000800,C00811,S007,2024-08-05 12:44:00,420.23,
T000801,C01467,S007,2025-03-21 10:56:00,59.95,2123483669
T000802,C00499,S007,12-03-2023 10:40,12.7,
T000803,C01343,S014,2024-12-19 21:16:00,79.55,3882931538
T000804,C04060,S006,2025-01-24 10:39:00,-161.02,6093185116
T000805,C01861,S004,2024-07-11 19:03:00,363.63,9137159620
T000806,C00447,S003,2025-01-19 10:55:00,130.37,
T000807,C01682,S002,2025-08-18 20:28:00,412.97,4251897661
T000808,C04916,S006,2023/06/21,234.91,
T000809,C03116,S007,2024-07-09 12:51:00,175.72,4118784027
T000810,C02055,S010,2024-07-02 14:08:00,160.28,7741064068
T000811,C00824,S013,2024-05-01 14:12:00,176.5,6513980247
T000812,C04937,S010,2023-11-27 15:06:00,364.05,4231642542
T000813,C04084,S014,2024-10-25 18:36:00,13.39,9738207343
T000814,C01386,S014,2024-01-11 08:00:00,444.85,7425117463
T000815,C00365,S005,2025-02-19 21:34:00,496.81,2037407436
T000816,C00281,S014,2023-10-04 19:09:00,237.83,9262255341
T000817,C00575,S011,2025-05-06 16:57:00,119.75,4014115342
T000818,C02872,S002,2023-03-27 14:17:00,119.88,
T000819,C04643,S001,2024-03-04 15:15:00,97.18,7484566744
T000820,C02464,S007,2023-07-08 18:52:00,279.55,8081329046
T000821,C04207,S009,2024-12-05 10:25:00,470.93,5207030923
