customer_id,first_name,email,loyalty_status,total_loyalty_points,last_purchase_date,segment_id,customer_phone,customer_since
C00303,Unknown,karen303@email.com,Bronze,440.0,2023-02-15,HC,5551715242,2018-10-04
C00304,Ava,ava304@email.com,Silver,1849.0,2022-07-19,HC,9793349469,2021-07-27
C00305,Emma,emma305@email.com,Bronze,118.0,2021-11-17,AR,9497774201,2018-12-22
C00306,Charlotte,charlotte306@email.com,Gold,4610.0,2025-01-10,NR,1382222751,2020-12-11
C00307,David,david307@email.com,Bronze,36.0,2021-04-27,HC,1881406730,2018-02-11
C00308,Oliver,oliver308@email.com,Gold,2210.0,2023-12-16,AR,2412126668,2020-10-04
C00309,Ava,ava309@email.com,Bronze,241.0,2023-02-11,HS,1769966143,2020-04-18
C00310,Patricia,patricia310@email.com,Bronze,486.0,2022-06-25,HS,8752045698,2019-07-23
C00311,Unknown,john311@email.com,Bronze,311.0,2020-09-08,HS,4588239629,2019-03-28
C00312,William,william312@email.com,Silver,965.0,2023-10-19,HC,5482979586,2021-08-18
C00313,Patricia,patricia313@email.com,Bronze,128.0,2025-11-15,NR,1446270157,2021-11-02
C00314,Isabella,isabella314@email.com,Silver,780.0,2023-03-04,NR,6395488496,2020-09-07
C00315,Elizabeth,elizabeth315@email.com,Bronze,437.0,2021-06-05,LP,8828612879,2020-09-27
C00316,Barbara,barbara316@email.com,Bronze,14.0,2022-12-06,LP,1326835191,2021-09-03
C00317,Charles,charles317@email.com,Silver,1061.0,2022-03-19,HC,6869705913,2021-08-08
C00318,Sarah,sarah318@email.com,Bronze,494.0,2023-02-22,HC,9291207016,2018-09-20
C00319,Sarah,sarah319@email.com,Gold,2953.0,2024-11-03,NR,5514016609,2021-08-05
C00320,Joseph,joseph320@email.com,Bronze,261.0,2023-01-04,HC,3631270418,2019-06-15
C00321,Amelia,amelia321@email.com,Bronze,476.0,2022-10-07,HS,9077044611,2018-02-07
C00322,Oliver,oliver322@email.com,Silver,1676.0,2025-11-22,HC,4871546929,2020-03-01
C00323,Elijah,elijah323@email.com,Silver,1411.0,2019-07-16,NR,6895916819,2018-12-18
C00324,Isabella,isabella324@email.com,Bronze,133.0,2024-06-13,HS,5284854788,2018-10-12
C00325,Noah,noah325@email.com,Platinum,0.0,2025-03-22,HS,,2019-07-24
C00326,Ava,ava326@email.com,Gold,3838.0,2023-04-21,LP,4002996986,2018-12-14
C00327,Oliver,oliver327@email.com,Silver,1655.0,2020-10-02,HC,4788608923,2019-03-31
C00328,Emma,,Bronze,114.0,2022-09-23,NR,8524534635,2019-07-13
C00329,Elizabeth,elizabeth329@email.com,Silver,1077.0,2022-08-16,LP,2721458858,2021-04-29
C00330,Linda,linda330@email.com,Gold,4076.0,2022-09-07,HC,9853295425,2019-05-18
C00331,Unknown,john331@email.com,Silver,950.0,2025-06-20,AR,4254194359,2021-07-04
C00332,William,william332@email.com,Bronze,298.0,2024-12-25,HC,,2020-11-14
C00333,Joseph,joseph333@email.com,Bronze,228.0,2025-10-31,HS,7457580192,2020-11-29
C00334,Mia,mia334@email.com,Bronze,165.0,2021-05-28,LP,,2020-02-18
C00335,Patricia,patricia335@email.com,Bronze,168.0,2024-01-03,HS,9381765519,2019-07-16
C00336,Ava,ava336@email.com,Silver,1178.0,2025-10-16,AR,6314530989,2021-06-01
C00337,Elijah,elijah337@email.com,Silver,768.0,2021-10-31,HS,2605749457,2021-09-20
C00338,Elizabeth,elizabeth338@email.com,Bronze,192.0,2023-10-01,LP,9516237674,2019-02-03
C00339,Oliver,,Gold,2446.0,2022-05-26,HS,5037253500,2019-03-19
C00340,Noah,noah340@email.com,Gold,2149.0,2022-02-19,LP,9588944257,2020-12-21
C00341,Noah,noah341@email.com,Bronze,387.0,,HS,4298740538,2020-06-01
C00342,Amelia,amelia342@email.com,Bronze,190.0,2020-09-27,NR,2438015348,2019-06-20
C00343,Isabella,isabella343@email.com,Silver,0.0,2025-04-11,HS,4383270615,2020-10-10
C00344,Evelyn,evelyn344@email.com,Bronze,206.0,2021-02-15,AR,3316787425,2020-01-25
C00345,Sarah,sarah345@email.com,Silver,844.0,,AR,6347424776,2021-01-24
C00346,Liam,liam346@email.com,Bronze,197.0,2020-02-12,HC,1533298057,2018-06-22
C00347,David,david347@email.com,Gold,0.0,2024-11-15,NR,9608335724,2021-06-25
C00348,Richard,richard348@email.com,Silver,1742.0,2024-03-07,LP,,2020-09-21
C00349,Patricia,patricia349@email.com,Bronze,78.0,2025-12-01,AR,5828624921,2018-01-08
C00350,Patricia,patricia350@email.com,Bronze,369.0,2021-07-25,LP,9734257839,2021-04-02
C00351,Richard,richard351@email.com,Bronze,0.0,2025-09-07,NR,1853895499,2018-03-06
C00352,Evelyn,evelyn352@email.com,Silver,1005.0,2018-12-24,AR,,2018-01-06
C00353,Charles,charles353@email.com,Bronze,395.0,2022-12-01,AR,3314158231,2021-03-06
C00354,Susan,susan354@email.com,Bronze,239.0,2022-12-18,HC,7985843397,2018-08-22
C00355,Emma,emma355@email.com,Bronze,467.0,2023-07-17,HC,1346408505,2020-11-16
C00356,Evelyn,evelyn356@email.com,Gold,4076.0,2024-04-05,NR,5845086740,2021-10-19
C00357,David,david357@email.com,Bronze,72.0,2019-12-29,AR,6364329642,2019-09-04
C00358,Barbara,barbara358@email.com,Bronze,351.0,2019-11-19,LP,3088324074,2018-03-25
C00359,Michael,michael359@email.com,Silver,1701.0,,AR,5096488025,2019-04-28
C00360,James,james360@email.com,Bronze,198.0,2023-11-30,NR,7614859992,2019-11-08
C00361,Elijah,elijah361@email.com,Bronze,0.0,2021-07-27,LP,8022701295,2019-07-23
C00362,Linda,linda362@email.com,Bronze,40.0,2024-12-26,HC,4818944805,2020-03-22
C00363,Evelyn,evelyn363@email.com,Bronze,182.0,2024-02-19,NR,4751840094,2019-01-13
C00364,John,john364@email.com,Bronze,462.0,2019-10-31,HC,6472586664,2018-07-31
C00365,John,john365@email.com,Bronze,369.0,2022-02-13,LP,2037407436,2021-09-10
C00366,Karen,karen366@email.com,Bronze,309.0,2024-01-18,NR,8101819251,2020-11-05
C00367,Charlotte,charlotte367@email.com,Bronze,215.0,2021-12-17,LP,9096337828,2019-08-22
C00368,Emma,emma368@email.com,Bronze,287.0,2018-12-07,HC,8609371405,2018-10-17
C00369,Evelyn,,Bronze,193.0,2023-10-27,HS,4608239885,2020-04-14
C00370,Barbara,barbara370@email.com,Silver,1796.0,2021-05-10,HC,5107853764,2020-09-26
C00371,Evelyn,evelyn371@email.com,Bronze,214.0,2025-06-22,HS,,2020-08-28
C00372,Jennifer,jennifer372@email.com,Silver,1547.0,2024-07-24,AR,4325193310,2021-02-22
C00373,Richard,richard373@email.com,Bronze,428.0,2021-07-23,AR,3118737309,2020-07-30
C00374,Charlotte,charlotte374@email.com,Silver,1986.0,2021-07-26,HS,1727997602,2021-07-12
C00375,Harper,harper375@email.com,Silver,1920.0,2023-08-22,LP,3682875419,2017-11-26
C00376,Harper,harper376@email.com,Bronze,81.0,2022-05-20,LP,3811599695,2020-06-18
C00377,William,william377@email.com,Gold,3662.0,2025-03-23,NR,,2021-01-20
C00378,Isabella,isabella378@email.com,Bronze,311.0,2024-03-31,AR,9919812012,2018-08-18
C00379,James,james379@email.com,Gold,4202.0,2025-09-24,HS,,2019-05-07
C00380,Barbara,barbara380@email.com,Bronze,67.0,2021-10-08,AR,8068651518,2018-12-28
C00381,Patricia,patricia381@email.com,Bronze,57.0,2024-01-05,AR,2198413819,2018-08-30
C00382,James,james382@email.com,Silver,1530.0,2025-04-01,AR,7463961713,2018-05-12
C00383,David,david383@email.com,Bronze,392.0,2025-11-05,NR,1968435634,2020-02-18
C00384,Emma,emma384@email.com,Silver,1038.0,2023-12-11,NR,9723649846,2020-09-28
C00385,Emma,emma385@email.com,Silver,0.0,2023-12-11,NR,5271095169,2020-03-15
C00386,Sophia,sophia386@email.com,Bronze,484.0,2020-02-03,LP,,2019-10-30
C00387,Michael,michael387@email.com,Bronze,153.0,2025-02-02,LP,5485768677,2018-07-09
C00388,Thomas,thomas388@email.com,Silver,1157.0,2024-11-02,NR,2432140916,2018-09-17
C00389,Mary,mary389@email.com,Bronze,447.0,2020-11-16,LP,,2017-12-22
C00390,Jennifer,jennifer390@email.com,Silver,1067.0,2020-10-19,AR,9179615106,2020-01-19
C00391,Olivia,olivia391@email.com,Silver,1696.0,2022-07-13,LP,5421360433,2021-07-06
C00392,Ava,ava392@email.com,Gold,3341.0,2025-02-10,AR,,2020-10-18
C00393,Joseph,joseph393@email.com,Platinum,8254.0,2023-05-20,HS,,2021-01-02
C00394,Elijah,elijah394@email.com,Gold,3871.0,,LP,6007012792,2020-12-09
C00395,Karen,karen395@email.com,Bronze,165.0,2023-05-08,AR,4074848002,2021-05-12
C00396,Liam,liam396@email.com,Bronze,92.0,2024-02-10,AR,9875917143,2021-03-15
C00397,Isabella,isabella397@email.com,Bronze,268.0,2022-06-29,NR,,2020-10-11
C00398,Linda,linda398@email.com,Platinum,10989.0,2023-10-04,HS,6498388951,2021-05-28
C00399,Oliver,oliver399@email.com,Bronze,236.0,2020-12-01,HC,1842590298,2018-09-20
C00400,Unknown,emma400@email.com,Gold,2974.0,2024-09-07,HC,9711574205,2020-06-04
C00401,Mia,mia401@email.com,Silver,1498.0,2022-02-05,HS,6588379676,2019-12-29
C00402,Isabella,isabella402@email.com,Bronze,481.0,2025-10-27,HC,1964810526,2020-01-01
C00403,Joseph,joseph403@email.com,Bronze,81.0,2021-03-29,HC,,2019-01-21
C00404,Amelia,amelia404@email.com,Silver,1950.0,2019-08-11,HC,5105974384,2017-11-27
C00405,William,william405@email.com,Silver,787.0,2021-11-17,HC,9265067855,2021-07-19
C00406,Sarah,,Bronze,36.0,2022-03-23,NR,4189795303,2021-01-26
C00407,Thomas,thomas407@email.com,Gold,4723.0,2023-10-31,LP,9979175606,2021-09-10
C00408,Sarah,sarah408@email.com,Gold,2906.0,2019-07-10,HS,7559519865,2018-05-06
C00409,Sophia,sophia409@email.com,Silver,1736.0,2023-06-02,HS,1432808544,2017-12-12
C00410,Elijah,elijah410@email.com,Silver,1993.0,2024-08-14,NR,8628244357,2019-06-15
C00411,Jessica,jessica411@email.com,Platinum,7818.0,2023-12-11,NR,8155415321,2019-12-29
C00412,Karen,karen412@email.com,Bronze,81.0,2021-06-15,HS,4209341509,2018-11-26
C00413,Charles,charles413@email.com,Silver,1312.0,2025-11-09,NR,8122273983,2020-03-07
C00414,Harper,harper414@email.com,Platinum,0.0,2023-04-11,NR,3801442233,2021-06-17
C00415,Richard,richard415@email.com,Silver,1155.0,2024-02-09,AR,7427494523,2019-06-18
C00416,William,william416@email.com,Silver,958.0,2020-10-01,HS,8258981554,2017-12-25
C00417,Robert,robert417@email.com,Silver,1990.0,,LP,6721965457,2019-06-20
C00418,Unknown,harper418@email.com,Bronze,183.0,2023-05-24,HS,3389522069,2021-03-04
C00419,Richard,richard419@email.com,Silver,1334.0,2023-08-04,NR,,2018-12-14
C00420,Amelia,amelia420@email.com,Bronze,285.0,2024-02-27,AR,5114365631,
C00421,Sophia,sophia421@email.com,Bronze,307.0,2019-02-04,LP,4832164158,2018-12-15
C00422,Harper,harper422@email.com,Bronze,308.0,2023-10-09,NR,9123018015,2020-12-04
C00423,Harper,harper423@email.com,Gold,4701.0,2024-05-16,HS,3527135319,2018-03-25
C00424,Elijah,elijah424@email.com,Silver,1506.0,2025-02-16,HC,8754371081,2021-05-30
C00425,Patricia,patricia425@email.com,Silver,1901.0,2022-05-08,HC,4143908477,2019-02-17
C00426,John,john426@email.com,Silver,1094.0,,NR,3266373918,2019-01-26
C00427,Mia,mia427@email.com,Bronze,139.0,2022-04-18,NR,7845331630,2019-09-26
C00428,Richard,richard428@email.com,Gold,2272.0,2022-12-04,NR,7417634860,2019-10-22
C00429,Charles,charles429@email.com,Bronze,55.0,2025-09-14,NR,2227625427,2017-11-29
C00430,Robert,robert430@email.com,Silver,812.0,2025-09-22,AR,2468415929,2021-06-14
C00431,Mia,mia431@email.com,Silver,829.0,2025-11-07,HS,3304086389,2020-10-18
C00432,Mary,mary432@email.com,Silver,959.0,2023-11-08,NR,4791644748,2021-07-22
C00433,Liam,liam433@email.com,Gold,2627.0,2025-06-12,AR,7307488875,2021-10-23
C00434,Sophia,sophia434@email.com,Platinum,10782.0,2020-04-21,LP,1218243337,2018-05-08
C00435,Evelyn,evelyn435@email.com,Platinum,13981.0,2024-05-12,NR,8409890863,2019-05-21
C00436,Michael,michael436@email.com,Bronze,355.0,2022-12-04,AR,8937914190,2020-09-21
C00437,Mia,mia437@email.com,Silver,572.0,2024-06-03,HS,4248861463,2018-02-08
C00438,Emma,emma438@email.com,Gold,2415.0,2023-06-25,AR,3186160031,2021-08-16
C00439,Charlotte,charlotte439@email.com,Gold,2698.0,2024-03-29,NR,3875184066,2021-04-04
C00440,Mary,mary440@email.com,Bronze,342.0,2025-01-20,NR,4472426239,2018-08-23
C00441,Noah,,Silver,989.0,2023-06-11,LP,2737127307,2021-06-15
C00442,Evelyn,,Platinum,10499.0,2024-08-05,LP,,2020-05-23
C00443,Thomas,thomas443@email.com,Gold,2725.0,2021-06-27,AR,5602422629,2020-01-02
C00444,Olivia,olivia444@email.com,Silver,880.0,2021-07-20,HS,7418730320,2021-07-01
C00445,Jennifer,jennifer445@email.com,Bronze,259.0,,AR,9374310140,2018-01-28
C00446,Linda,linda446@email.com,Platinum,17049.0,2025-05-01,NR,4294820432,2018-11-18
C00447,Unknown,david447@email.com,Bronze,301.0,2020-11-28,HC,,2018-02-02
C00448,Emma,emma448@email.com,Bronze,236.0,2024-09-28,LP,6116037311,2021-07-21
C00449,Sophia,sophia449@email.com,Bronze,94.0,2024-05-21,NR,4247399792,2019-04-26
C00450,Noah,noah450@email.com,Bronze,492.0,2022-04-17,LP,6625658522,2020-05-27
C00451,Noah,,Silver,1910.0,2022-06-12,LP,4153660906,2021-02-16
C00452,Susan,susan452@email.com,Bronze,497.0,2023-07-25,HC,4208989103,2019-06-01
C00453,Mary,mary453@email.com,Silver,1065.0,2023-04-06,HS,2516396474,2020-07-10
C00454,Ava,ava454@email.com,Bronze,151.0,2024-03-20,AR,3796369307,2020-09-01
C00455,Sophia,,Bronze,320.0,2022-04-05,LP,3674426579,2019-02-04
C00456,Richard,richard456@email.com,Bronze,321.0,2022-11-07,AR,2316415747,2021-04-26
C00457,John,john457@email.com,Bronze,173.0,2025-05-03,HS,2359332850,2021-09-23
C00458,Mia,mia458@email.com,Silver,1928.0,2019-07-24,NR,3128524550,2018-11-12
C00459,William,william459@email.com,Platinum,8421.0,2021-06-21,NR,,2020-08-13
C00460,David,,Silver,1304.0,2022-10-14,HS,7425721396,2018-08-29
C00461,Mia,mia461@email.com,Silver,611.0,2025-10-19,NR,2094449113,2018-04-08
C00462,Barbara,barbara462@email.com,Bronze,480.0,2023-07-11,HS,4976492169,2021-10-15
C00463,Sarah,sarah463@email.com,Gold,3218.0,2019-01-03,NR,6813675751,2018-06-13
C00464,Unknown,mary464@email.com,Bronze,354.0,2021-08-27,LP,2152444438,2019-05-12
C00465,Charlotte,,Gold,2770.0,2023-12-25,HS,7722057136,2019-02-18
C00466,Amelia,amelia466@email.com,Gold,4214.0,2024-10-30,NR,8321793470,2021-09-03
C00467,Ava,ava467@email.com,Bronze,441.0,2023-03-04,NR,6067842181,2018-09-01
C00468,David,david468@email.com,Silver,1021.0,2020-01-16,AR,9114452965,2018-06-01
C00469,Emma,emma469@email.com,Bronze,79.0,2021-11-03,AR,5049776514,2018-02-01
C00470,Robert,robert470@email.com,Bronze,36.0,2020-04-19,HS,4104510532,2019-02-03
C00471,Karen,karen471@email.com,Bronze,408.0,2024-06-07,HS,7349026882,2019-12-01
C00472,Noah,noah472@email.com,Gold,2988.0,2025-08-01,NR,8772456742,2018-08-18
C00473,Charlotte,charlotte473@email.com,Bronze,24.0,2023-01-13,HC,7911473717,2017-12-22
C00474,John,john474@email.com,Gold,2748.0,2022-09-04,HC,,2019-05-22
C00475,Linda,linda475@email.com,Bronze,242.0,2024-08-21,LP,7191397254,2020-08-21
C00476,Ava,ava476@email.com,Gold,2273.0,2022-11-27,HC,9963307324,2021-06-07
C00477,Elizabeth,elizabeth477@email.com,Bronze,124.0,2019-03-24,AR,,2018-10-13
C00478,Barbara,barbara478@email.com,Bronze,126.0,2024-08-09,NR,9232189815,2019-03-29
C00479,Amelia,amelia479@email.com,Bronze,330.0,2022-09-23,AR,2977269347,2020-06-13
C00480,Amelia,amelia480@email.com,Silver,1739.0,2025-11-18,LP,8213442155,2020-04-22
C00481,Jennifer,jennifer481@email.com,Bronze,289.0,2021-04-18,AR,7312055863,2019-10-04
C00482,Amelia,amelia482@email.com,Bronze,266.0,2023-08-19,NR,9053336691,2019-01-07
C00483,Olivia,olivia483@email.com,Silver,1627.0,2024-02-13,NR,3517570465,2020-10-07
C00484,Sarah,sarah484@email.com,Bronze,433.0,2025-09-11,HC,5379213447,2020-06-29
C00485,Susan,susan485@email.com,Silver,1224.0,2025-07-19,HC,2146664086,2021-05-20
C00486,Sophia,sophia486@email.com,Gold,3144.0,2021-08-25,NR,1935525304,2020-09-08
C00487,Joseph,joseph487@email.com,Bronze,404.0,2022-11-22,HS,5533523050,2018-07-23
C00488,Susan,susan488@email.com,Gold,3923.0,2022-10-26,HC,8157336155,2018-06-21
C00489,Mary,mary489@email.com,Bronze,86.0,2018-09-25,HC,6028319762,2018-01-04
C00490,Sophia,sophia490@email.com,Bronze,445.0,2025-07-26,NR,2622549825,2020-10-28
C00491,Patricia,patricia491@email.com,Gold,2415.0,2022-11-05,HC,9873951849,2021-07-19
C00492,Barbara,barbara492@email.com,Silver,819.0,2025-07-13,HC,1086460612,2019-04-30
C00493,Evelyn,evelyn493@email.com,Bronze,206.0,2021-10-31,HC,,2018-09-14
C00494,Mia,mia494@email.com,Silver,1113.0,2024-12-31,AR,,2018-07-11
C00495,Elizabeth,elizabeth495@email.com,Silver,919.0,2023-02-25,HS,2436066251,2020-09-17
C00496,Charles,charles496@email.com,Gold,3357.0,2024-09-09,AR,7698270949,
C00497,Sarah,sarah497@email.com,Silver,1397.0,2022-03-03,HC,4801404999,2021-05-09
C00498,Elizabeth,elizabeth498@email.com,Silver,0.0,2025-03-13,AR,5505481292,2018-11-06
C00499,Thomas,thomas499@email.com,Silver,1441.0,2023-06-19,NR,,2021-01-26
C00500,Olivia,olivia500@email.com,Silver,1115.0,2023-09-16,LP,7989724962,2020-06-22
C00501,Thomas,thomas501@email.com,Gold,4320.0,2021-12-21,AR,9024673414,2018-08-09
C00502,Patricia,patricia502@email.com,Silver,1380.0,2018-12-12,HC,5841513307,2018-03-16
C00503,Sophia,sophia503@email.com,Silver,1465.0,2021-10-27,NR,8551142436,2020-01-14
C00504,Jennifer,jennifer504@email.com,Silver,1715.0,2022-01-01,HS,1392381533,2017-12-30
C00505,Thomas,thomas505@email.com,Bronze,150.0,2021-02-06,LP,6084754605,2020-04-29
C00506,Karen,karen506@email.com,Platinum,10451.0,2025-01-20,LP,8203604144,2020-08-08
C00507,Karen,karen507@email.com,Silver,1848.0,2024-11-04,NR,,2021-03-26
C00508,Barbara,,Silver,1976.0,2024-10-27,NR,5252563910,
C00509,Isabella,isabella509@email.com,Gold,4508.0,2023-09-29,HS,6134384186,2019-11-25
C00510,Evelyn,evelyn510@email.com,Bronze,230.0,2024-09-28,HS,7422053583,2018-08-10
C00511,Thomas,,Bronze,8.0,2024-09-02,NR,,2018-03-05
C00512,Unknown,susan512@email.com,Bronze,125.0,2018-10-10,NR,9754939850,2018-03-15
C00513,Thomas,thomas513@email.com,Silver,506.0,2021-06-03,NR,2677063782,2020-06-22
C00514,Linda,linda514@email.com,Bronze,128.0,2025-07-28,HC,6233048456,2021-04-14
C00515,Olivia,olivia515@email.com,Bronze,317.0,2021-10-16,HS,,2021-06-09
C00516,Noah,noah516@email.com,Silver,515.0,2025-04-30,HS,4774340563,2020-08-25
C00517,Linda,linda517@email.com,Silver,0.0,2024-09-18,AR,6646716053,2021-05-20
C00518,Charlotte,charlotte518@email.com,Bronze,306.0,2021-07-04,HS,,2019-10-17
C00519,Barbara,barbara519@email.com,Gold,4236.0,2023-08-14,NR,1505639150,2020-01-19
C00520,Charlotte,charlotte520@email.com,Bronze,81.0,2020-02-11,AR,,2019-08-29
C00521,Unknown,,Silver,1994.0,2022-01-06,HC,8253125026,2020-12-23
C00522,Sophia,sophia522@email.com,Silver,734.0,2021-11-16,NR,5147904546,2019-07-06
C00523,Linda,linda523@email.com,Gold,4937.0,2020-10-03,LP,3365194236,2018-09-09
C00524,Linda,linda524@email.com,Bronze,339.0,2023-04-09,NR,7759705125,2020-10-06
C00525,David,david525@email.com,Bronze,271.0,2020-07-10,NR,5699795992,2020-07-04
C00526,Sarah,sarah526@email.com,Silver,796.0,2021-08-26,HC,5914700477,2019-05-27
C00527,Elijah,,Gold,4170.0,2022-11-21,HC,6802797161,
C00528,Charlotte,,Silver,1655.0,2023-08-24,HC,2116139499,2021-10-23
C00529,Olivia,olivia529@email.com,Bronze,211.0,2022-05-15,HS,6044818119,2020-07-19
C00530,Joseph,joseph530@email.com,Silver,1752.0,2023-10-17,HC,3621196256,2018-11-05
C00531,Sarah,sarah531@email.com,Bronze,218.0,2021-02-04,LP,1069213276,2018-05-24
C00532,Mary,mary532@email.com,Silver,741.0,2021-02-24,NR,3391758400,2020-12-31
C00533,Robert,robert533@email.com,Bronze,222.0,2025-01-30,NR,2757283665,2020-03-29
C00534,Elijah,elijah534@email.com,Gold,3823.0,2024-02-22,AR,6996537308,2017-12-02
C00535,Sophia,sophia535@email.com,Bronze,332.0,2022-11-27,AR,,2021-10-22
C00536,William,william536@email.com,Gold,3751.0,2023-12-07,AR,6562244415,2020-11-29
C00537,Unknown,elijah537@email.com,Silver,1861.0,2024-08-08,HS,7492344809,2020-09-07
C00538,Jennifer,jennifer538@email.com,Silver,1140.0,2025-03-30,HC,2008364846,2020-12-30
C00539,Elizabeth,elizabeth539@email.com,Bronze,259.0,2023-03-17,NR,6029761433,2020-04-13
C00540,Jessica,jessica540@email.com,Bronze,189.0,2025-08-13,AR,8419655209,2021-11-27
C00541,John,john541@email.com,Silver,632.0,2020-04-14,HS,,2019-10-26
C00542,Elijah,elijah542@email.com,Silver,1318.0,2025-03-08,HS,9773977034,2020-07-03
C00543,Elijah,elijah543@email.com,Silver,1134.0,2022-12-26,LP,5175992676,2019-09-05
C00544,Sophia,sophia544@email.com,Gold,4986.0,,LP,3971709998,2019-09-25
C00545,Elijah,elijah545@email.com,Bronze,425.0,2025-03-10,NR,8482828132,2020-05-08
C00546,Charles,charles546@email.com,Bronze,46.0,2025-03-27,HC,8836956976,2018-01-26
C00547,Richard,richard547@email.com,Bronze,384.0,2024-04-11,NR,6044637002,2021-03-24
C00548,Charlotte,charlotte548@email.com,Platinum,18723.0,2023-12-22,AR,,2021-05-21
C00549,Noah,noah549@email.com,Silver,1736.0,2025-05-06,HC,2227971116,2020-01-19
C00550,Charles,charles550@email.com,Bronze,37.0,2021-11-29,NR,9581442518,2018-09-12
C00551,Charles,charles551@email.com,Gold,4841.0,2022-11-01,LP,1437154486,2021-05-28
C00552,Patricia,patricia552@email.com,Gold,2895.0,2022-01-21,HS,7222482766,2021-10-27
C00553,Michael,michael553@email.com,Bronze,406.0,2025-03-27,AR,6743392360,2019-01-25
C00554,Elijah,elijah554@email.com,Gold,4898.0,2023-04-06,HC,4833082675,2020-08-03
C00555,Thomas,thomas555@email.com,Platinum,16956.0,2025-11-02,LP,8238058810,2021-10-31
C00556,Isabella,isabella556@email.com,Bronze,455.0,2022-04-22,AR,2506542417,2018-12-29
C00557,Mia,mia557@email.com,Platinum,17276.0,2025-06-24,AR,7371385216,2021-02-16
C00558,Isabella,isabella558@email.com,Silver,1923.0,2022-07-06,HS,7731293589,2020-09-07
C00559,Ava,ava559@email.com,Silver,1904.0,2023-05-16,HC,1957416175,2021-02-04
C00560,Richard,richard560@email.com,Bronze,0.0,2021-05-19,HC,7016213397,2020-01-13
C00561,Linda,linda561@email.com,Platinum,15028.0,2020-06-09,HC,1762362546,2019-09-27
C00562,Barbara,barbara562@email.com,Bronze,200.0,2020-09-22,LP,5537897700,2020-02-13
C00563,William,william563@email.com,Silver,1039.0,,HC,9939255969,2019-08-30
C00564,Joseph,joseph564@email.com,Bronze,464.0,2021-12-09,HC,4663873072,2020-10-29
C00565,Amelia,amelia565@email.com,Bronze,135.0,2021-01-20,AR,2358847168,2019-10-17
C00566,Mia,mia566@email.com,Bronze,463.0,2020-08-23,HC,5415620307,2020-02-10
C00567,David,david567@email.com,Bronze,251.0,2021-04-17,LP,7039996681,2020-11-15
C00568,Jessica,jessica568@email.com,Gold,4607.0,2022-02-16,HS,7976342564,2019-07-14
