transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone,rejection_reason
T006097,C03474,S002,,390.11,3011740073,Invalid transaction date
T006102,C04378,S011,,407.59,,Invalid transaction date
T006121,C03709,S005,,412.17,3088824073,Invalid transaction date
T006123,C01831,S007,,217.13,7899643663,Invalid transaction date
T006295,C00227,S012,,422.65,,Invalid transaction date
T006326,C01547,S006,,,3637584860,Invalid transaction date
T006397,C03797,S004,,263.7,8691130062,Invalid transaction date
T006441,C01457,S002,,118.55,6854350726,Invalid transaction date
T006529,C02758,S002,,289.41,,Invalid transaction date
T006542,C00578,S006,,197.0,5929124351,Invalid transaction date
T006818,C01103,S008,,426.2,2757736540,Invalid transaction date
T006879,C03142,S008,,442.02,3881199545,Invalid transaction date
T007038,C04256,S010,,255.73,9742640436,Invalid transaction date
T007210,C01152,S011,,251.97,9012552142,Invalid transaction date
T007392,C04700,S013,,322.25,6266109913,Invalid transaction date
T007578,C02694,S014,,260.38,,Invalid transaction date
T007791,C01443,S010,,373.95,3418550026,Invalid transaction date
T008031,C01497,S015,,167.07,,Invalid transaction date
T008241,C01161,S009,,319.09,8114021783,Invalid transaction date
T008344,C03392,S005,,424.36,,Invalid transaction date
T008388,C00933,S007,,390.62,3208989948,Invalid transaction date
T008394,C04452,S005,,48.27,unknown,Invalid transaction date
T008437,C01650,S011,,434.11,1213565504,Invalid transaction date
T008440,C02143,S014,,396.76,8471504462,Invalid transaction date
T008481,C03445,S007,,251.2,42144,Invalid transaction date
T008537,C01849,S005,,475.14,unknown,Invalid transaction date
T008625,C02235,S003,,374.1,7961681539,Invalid transaction date
T008655,C02924,S013,,370.7,4025605559,Invalid transaction date
T008727,C04955,S005,,11.84,8827565431,Invalid transaction date
T009051,C03249,S004,,356.5,4688678643,Invalid transaction date
T009179,C00397,S005,,351.59,,Invalid transaction date
T009193,C02431,S013,,219.79,,Invalid transaction date
T009238,C01343,S015,,31.49,3882931538,Invalid transaction date
T009343,C00716,S013,,442.81,6098955173,Invalid transaction date
T009367,C04949,S013,,190.9,3318348107,Invalid transaction date
T009395,C02498,S015,,435.95,4404872452,Invalid transaction date
T009597,C04678,S002,,87.03,5839035690,Invalid transaction date
T009715,C02640,S013,,109.71,3181345534,Invalid transaction date
T009828,C03440,S013,,423.5,,Invalid transaction date
T009829,C03117,S002,,405.05,3698045966,Invalid transaction date
T010041,C02647,S005,,499.5,4298995434,Invalid transaction date
T010074,C00151,S013,,234.35,1208541631,Invalid transaction date
T010178,C01428,S006,,36.58,,Invalid transaction date
T010187,C02092,S004,,219.14,7474809278,Invalid transaction date
T010357,C02955,S005,,417.37,8342631452,Invalid transaction date
T010383,C00070,S013,,289.31,5541851044,Invalid transaction date
T010542,C01469,,,343.28,5527676886,Invalid transaction date
T010555,C01716,S003,,294.68,7899008451,Invalid transaction date
T010705,C01057,S002,,255.34,1685250958,Invalid transaction date
T010770,C01230,S009,,412.74,8813556730,Invalid transaction date
T011032,C01055,S005,,,1959568572,Invalid transaction date
T011233,C03570,S013,,41.75,8259772191,Invalid transaction date
T011288,C03078,S006,,472.39,,Invalid transaction date
T011663,C04341,S015,,281.7,,Invalid transaction date
T011970,C02344,S005,,454.75,1492594923,Invalid transaction date
T011976,C03220,S010,,62.35,2362405983,Invalid transaction date
T012040,C02909,S008,,,9982311284,Invalid transaction date
T012042,C02583,S001,,50.76,1127264587,Invalid transaction date
T012280,C01103,S012,,462.29,2757736540,Invalid transaction date
T012396,C04919,S003,,419.12,1353981610,Invalid transaction date
T012443,C04484,S012,,257.24,7504446349,Invalid transaction date
T012772,C04128,S014,,461.19,8591040029,Invalid transaction date
T012825,C00541,S015,,439.41,,Invalid transaction date
T013000,C04089,S004,,278.44,3424289701,Invalid transaction date
T013155,C01573,S011,,129.07,,Invalid transaction date
T013249,C00572,S004,,342.67,9291600615,Invalid transaction date
T013378,C02916,S012,,441.04,4549758429,Invalid transaction date
T013393,C01109,S013,,78.17,9655857173,Invalid transaction date
T013423,C02953,S015,,180.32,unknown,Invalid transaction date
T013664,C02620,S012,,497.77,,Invalid transaction date
T013713,C04841,S010,,124.43,3815667703,Invalid transaction date
T013738,C01367,S004,,173.33,,Invalid transaction date
T013780,C04094,S004,,441.51,1876891316,Invalid transaction date
T013959,C01913,S006,,80.02,,Invalid transaction date
T014032,C02755,S010,,463.65,,Invalid transaction date
T014123,C01214,S008,,184.0,1049895187,Invalid transaction date
T014145,C00613,S013,,307.93,2205339451,Invalid transaction date
T014398,C03824,S007,,138.96,7555394135,Invalid transaction date
T014576,C00982,S011,,446.57,5106849360,Invalid transaction date
T014654,C01197,S011,,,2133686324,Invalid transaction date
T014999,C02187,S003,,152.06,1195340000,Invalid transaction date
T015061,C02160,S011,,381.82,7635924142,Invalid transaction date
T015233,C04124,S005,,461.18,,Invalid transaction date
T015338,C00183,S012,,96.38,9267306753,Invalid transaction date
T015451,C04300,S008,,494.27,9999818842,Invalid transaction date
T015498,C00136,S014,,348.4,,Invalid transaction date
T015622,C04433,,,225.52,52413,Invalid transaction date
T015663,C01081,S012,,429.76,2569903930,Invalid transaction date
T015721,C04203,S010,,265.25,3241731538,Invalid transaction date
T015790,C04351,S006,,213.85,2531939503,Invalid transaction date
T015875,C00071,S006,,357.26,2342558874,Invalid transaction date
T015891,C04157,S013,,40.15,1938358476,Invalid transaction date
T015923,C01172,S007,,228.02,7081935938,Invalid transaction date
T015959,C01559,S006,,468.27,3858878309,Invalid transaction date
T016101,C03415,S003,,419.65,9465451238,Invalid transaction date
T016162,C00400,,,121.54,9711574205,Invalid transaction date
T016204,C02890,S002,,485.59,8642585504,Invalid transaction date
T016294,C00957,S001,,181.25,3916561607,Invalid transaction date
T016568,C01066,S012,,339.89,2491511319,Invalid transaction date
T016687,C01156,S013,,164.72,7295847450,Invalid transaction date
T016689,C03238,S006,,220.93,,Invalid transaction date
T016816,C02808,S013,,231.4,unknown,Invalid transaction date
T016861,C03238,S004,,125.42,,Invalid transaction date
T017208,C01371,S012,,479.31,4632583664,Invalid transaction date
T017246,C00436,S005,,218.92,8937914190,Invalid transaction date
T017364,C03752,S008,,194.29,8075852944,Invalid transaction date
T017407,C03227,S006,,269.38,3229420608,Invalid transaction date
T017542,C01089,S005,,402.7,7482610881,Invalid transaction date
T017664,C03403,S008,,458.76,,Invalid transaction date
T017891,C03859,S005,,209.13,2719977814,Invalid transaction date
T017894,C01456,S007,,,5106933123,Invalid transaction date
T017895,C03779,S013,,454.29,9334994179,Invalid transaction date
T017948,C01078,S006,,355.35,6898975888,Invalid transaction date
T017990,C04079,S009,,145.04,7085242179,Invalid transaction date
T017993,C00019,S001,,208.45,5131078038,Invalid transaction date
T018253,C04523,S001,,445.47,7791184135,Invalid transaction date
T018528,C02102,S006,,175.25,2454037504,Invalid transaction date
T018538,C04984,S003,,133.72,3289812644,Invalid transaction date
T018641,C00707,S013,,489.16,,Invalid transaction date
T018705,C04637,S006,,195.8,,Invalid transaction date
T018714,C02735,S004,,424.6,,Invalid transaction date
T019064,C03637,S004,,379.0,,Invalid transaction date
T019151,C02893,S012,,269.84,7815806394,Invalid transaction date
T019293,C03061,S004,,250.91,,Invalid transaction date
T019367,C00359,S015,,497.29,5096488025,Invalid transaction date
T019392,C03498,S012,,171.55,1039496585,Invalid transaction date
T019488,C04315,S004,,285.02,8391460110,Invalid transaction date
T019575,C03060,S001,,261.88,5647011618,Invalid transaction date
T019576,C04505,S012,,286.53,5892343216,Invalid transaction date
T020004,C04831,S008,,407.28,unknown,Invalid transaction date
T020192,C04886,S015,,221.32,1972220515,Invalid transaction date
T020374,C02923,S003,,422.0,7916554087,Invalid transaction date
T020687,C03265,S003,,178.33,2327749707,Invalid transaction date
T020688,C01349,S013,,243.38,69425,Invalid transaction date
T020822,C02458,S013,,386.96,1043295551,Invalid transaction date
T021094,C04776,S011,,174.59,3228828152,Invalid transaction date
T021366,C04123,S014,,278.85,1733848769,Invalid transaction date
T021393,C02091,S001,,181.91,,Invalid transaction date
T021430,C02416,S004,,202.61,,Invalid transaction date
T021440,C03476,S012,,400.72,1923466629,Invalid transaction date
T021468,C04996,S003,,57.84,2079981810,Invalid transaction date
T021505,C04175,S012,,223.52,9669202810,Invalid transaction date
T021592,C01004,S015,,358.02,7917380445,Invalid transaction date
T021697,C00399,S010,,91.18,1842590298,Invalid transaction date
T021834,C03126,S002,,496.4,4727207051,Invalid transaction date
T021845,C03650,S010,,360.85,9893915939,Invalid transaction date
T021880,C03127,S002,,,8374587361,Invalid transaction date
T022019,C00758,S012,,81.64,3426513853,Invalid transaction date
T022064,C02722,S013,,485.55,8008770482,Invalid transaction date
T022068,C02433,S007,,248.78,unknown,Invalid transaction date
T022181,C04991,S006,,219.47,3272011941,Invalid transaction date
T022697,C04668,S006,,98.6,,Invalid transaction date
T022784,C04603,S011,,236.8,5159067696,Invalid transaction date
T022860,C00576,S013,,159.73,8796668818,Invalid transaction date
T022945,C00208,S010,,185.33,8535140479,Invalid transaction date
T023120,C03313,S008,,375.46,5778429567,Invalid transaction date
T023298,C01882,S004,,226.3,,Invalid transaction date
T023312,C02942,S009,,248.66,1927793468,Invalid transaction date
T023333,C02485,S001,,368.3,1832634151,Invalid transaction date
T023442,C04200,S012,,252.46,7935241301,Invalid transaction date
T023466,C01088,S012,,73.19,,Invalid transaction date
T023495,C01928,S007,,98.27,3445793488,Invalid transaction date
T023530,C01617,S009,,52.84,,Invalid transaction date
T023823,C01159,S007,,229.66,3061620291,Invalid transaction date
T023825,C01775,S006,,48.42,,Invalid transaction date
T024158,C04641,S001,,329.79,3964363484,Invalid transaction date
T024414,C03701,S009,,327.55,5755423886,Invalid transaction date
T024440,C01570,S006,,246.21,6763782239,Invalid transaction date
T024553,C00607,S003,,493.23,7129336696,Invalid transaction date
T024649,C02433,S007,,185.63,unknown,Invalid transaction date
T024759,C01310,S014,,63.53,3182159767,Invalid transaction date
T000477,C01626,S015,2025-07-13 21:52:00,-176.3,8048992988,Negative total amount
T000520,C03193,S012,2025-07-27 09:37:00,-292.02,4763639612,Negative total amount
T000583,C04120,S013,2025-06-26 18:28:00,-480.68,2825082027,Negative total amount
T000635,C00932,S009,2024-05-10 15:31:00,-274.94,1267907077,Negative total amount
T000707,C04479,S013,2024-06-12 00:00:00,-430.42,7551054457,Negative total amount
T000804,C04060,S006,2025-01-24 10:39:00,-161.02,6093185116,Negative total amount
T000828,C00367,S009,2024-05-03 18:32:00,-212.86,,Negative total amount
T000911,C02004,S009,2024-08-29 20:51:00,-390.9,2503351107,Negative total amount
T000945,C04827,S012,2024-11-08 14:59:00,-52.18,1371767298,Negative total amount
T000951,C00728,S002,2023-04-14 00:00:00,-240.37,6465143130,Negative total amount
T000990,C04095,S014,2024-05-02 11:21:00,-281.83,,Negative total amount
T001006,C04812,S011,2024-06-29 09:19:00,-388.87,5947113955,Negative total amount
T001117,C03283,S003,2024-09-24 19:09:00,-449.27,1643224396,Negative total amount
T001211,C02463,S010,2025-07-26 15:14:00,-242.01,3371047648,Negative total amount
T001257,C03065,S001,2023-01-13 11:05:00,-42.74,5877352040,Negative total amount
T001325,C00413,S007,2024-05-03 15:19:00,-476.83,8122273983,Negative total amount
T001676,C04294,S012,2024-02-25 14:46:00,-71.92,,Negative total amount
T001714,C04107,S012,2025-02-14 15:04:00,-413.54,7169406869,Negative total amount
T001896,C04483,S013,2024-05-29 18:39:00,-292.6,12975,Negative total amount
T002001,C00204,S007,2023-08-11 08:30:00,-338.87,9937400271,Negative total amount
T002094,C00619,S001,2024-10-28 19:26:00,-86.47,1995554990,Negative total amount
T002143,C03854,S010,2023-06-12 09:53:00,-138.47,7861873311,Negative total amount
T002231,C00052,S009,2023-09-26 09:21:00,-356.45,7944815608,Negative total amount
T002351,C01626,S012,2024-11-07 21:47:00,-392.4,8048992988,Negative total amount
T002370,C04514,S005,2025-07-31 13:08:00,-109.59,2454768598,Negative total amount
T002426,C01816,S005,2024-06-29 11:26:00,-485.54,3149687356,Negative total amount
T002536,C03477,S010,2023-10-29 09:03:00,-320.69,7514996384,Negative total amount
T002843,C00350,S013,2023-04-23 18:09:00,-172.21,9734257839,Negative total amount
T002850,C00071,S013,2024-04-26 15:09:00,-446.61,2342558874,Negative total amount
T003019,C02245,S003,2025-04-17 13:44:00,-104.25,2693557066,Negative total amount
T003092,C02187,S001,2023-07-22 08:27:00,-465.43,1195340000,Negative total amount
T003383,C03302,S001,2023-10-22 20:53:00,-71.46,,Negative total amount
T003386,C02437,S013,2024-05-15 16:06:00,-118.43,5866877311,Negative total amount
T003479,C03250,S012,2025-03-03 19:42:00,-464.22,9211069143,Negative total amount
T003491,C04037,S014,2024-05-18 19:51:00,-386.45,,Negative total amount
T003773,C02764,S011,2025-05-26 17:19:00,-134.97,,Negative total amount
T003862,C04065,S005,2024-12-14 16:46:00,-147.65,5947988055,Negative total amount
T003905,C02990,S002,2023-07-01 19:52:00,-123.78,3778946989,Negative total amount
T003970,C00346,S006,2024-01-23 14:09:00,-428.31,1533298057,Negative total amount
T003990,C02908,S003,2024-11-15 08:44:00,-385.42,4418473590,Negative total amount
T003995,C01456,S006,2023-11-16 10:51:00,-336.85,5106933123,Negative total amount
T004406,C02010,S007,2025-04-13 17:15:00,-85.5,4804295840,Negative total amount
T004420,C02554,S008,2025-04-06 10:46:00,-352.95,,Negative total amount
T004456,C01258,S009,2025-08-17 16:09:00,-288.47,8138985604,Negative total amount
T004564,C02643,S005,2025-04-23 13:58:00,-354.55,1674018694,Negative total amount
T004609,C01032,S015,2023-10-30 19:03:00,-166.06,2385656769,Negative total amount
T004767,C03137,S005,2024-01-01 17:57:00,-298.2,2643433832,Negative total amount
T004907,C04223,S002,2025-07-17 09:02:00,-355.27,4143798440,Negative total amount
T004918,C01062,S013,2024-07-16 17:56:00,-111.6,,Negative total amount
T004955,C00821,S010,2024-05-05 20:39:00,-356.29,2283823299,Negative total amount
T004963,C02405,S008,2023-01-19 18:21:00,-498.05,5149689307,Negative total amount
T005082,C02766,S004,2023-07-01 11:31:00,-164.5,2993652054,Negative total amount
T005158,C01150,S015,2025-02-28 13:45:00,-382.95,5857558348,Negative total amount
T005197,C03560,S011,2024-09-21 00:00:00,-304.74,3528307427,Negative total amount
T005552,C01979,S011,2024-02-11 13:27:00,-401.43,6698396985,Negative total amount
T005585,C02624,S005,2024-11-25 14:47:00,-497.91,4692263711,Negative total amount
T005604,C04563,S013,2025-05-11 10:58:00,-35.11,2757623903,Negative total amount
T005635,C01790,S015,2025-08-29 17:18:00,-61.61,2914002885,Negative total amount
T005727,C01835,S003,2023-07-30 14:48:00,-483.61,7762346561,Negative total amount
T005792,C01668,S009,2024-03-12 08:48:00,-342.77,5203929121,Negative total amount
T005967,C00746,S015,2024-01-02 15:55:00,-204.83,5199758834,Negative total amount
T006027,C00744,S012,2023-06-08 12:59:00,-228.75,4648127897,Negative total amount
T006169,C02411,S014,2024-03-16 12:00:00,-495.59,7325967363,Negative total amount
T006236,C02521,S014,2025-01-23 12:11:00,-258.61,5756376385,Negative total amount
T006339,C04295,S013,2023-06-05 14:43:00,-130.45,2198418642,Negative total amount
T006366,C03618,S003,2025-04-16 11:29:00,-170.87,1923578552,Negative total amount
T006367,C02076,S014,2025-01-06 17:38:00,-369.23,4012496454,Negative total amount
T006395,C03919,S002,2024-04-16 20:46:00,-75.67,,Negative total amount
T006595,C04358,S011,2023-06-18 08:19:00,-394.22,2261917029,Negative total amount
T006611,C04526,,2024-06-23 16:51:00,-81.47,6018576225,Negative total amount
T006783,C03539,S010,2024-08-06 16:59:00,-62.41,4935614174,Negative total amount
T006957,C03387,S007,2024-01-26 21:52:00,-347.11,6454878197,Negative total amount
T007074,C04787,S011,2025-01-29 21:59:00,-75.97,4262219632,Negative total amount
T007093,C00680,S003,2024-03-13 20:58:00,-484.56,6705711903,Negative total amount
T007203,C00644,S015,2025-07-18 18:10:00,-305.89,2076815175,Negative total amount
T007378,C03538,S011,2023-02-18 10:38:00,-102.44,3255679528,Negative total amount
T007530,C00954,S013,2024-10-28 18:28:00,-412.15,3148966477,Negative total amount
T007581,C03993,S009,2025-07-31 20:24:00,-352.77,18157,Negative total amount
T007606,C02219,S013,2025-01-03 13:03:00,-463.84,5362461765,Negative total amount
T007658,C00045,S001,2025-02-10 18:12:00,-243.59,1576610127,Negative total amount
T007766,C02713,S015,2023-11-26 15:55:00,-200.72,5199398704,Negative total amount
T007994,C00532,S012,2023-03-25 19:36:00,-480.99,3391758400,Negative total amount
T008128,C02799,S007,2024-12-30 12:05:00,-254.64,58914,Negative total amount
T008130,C01023,S006,2023-02-02 20:10:00,-428.09,8982906140,Negative total amount
T008175,C01091,S001,2023-01-11 08:44:00,-199.97,6416244575,Negative total amount
T008301,C02553,S003,2023-08-13 15:46:00,-223.92,,Negative total amount
T008308,C04639,S010,2023-09-28 10:16:00,-346.89,4138151053,Negative total amount
T008577,C01551,S010,2025-07-10 17:38:00,-174.6,3443702473,Negative total amount
T008716,C01060,S007,2025-02-18 09:17:00,-330.53,4511971163,Negative total amount
T008734,C03923,,2024-08-10 16:12:00,-404.44,6828314330,Negative total amount
T009151,C03167,S003,2025-05-02 10:25:00,-474.12,2694065362,Negative total amount
T009292,C00070,S015,2024-09-14 18:49:00,-121.05,5541851044,Negative total amount
T009352,C02245,S002,2024-01-16 21:35:00,-145.05,2693557066,Negative total amount
T009375,C04625,S009,2025-04-09 15:19:00,-118.34,2646781799,Negative total amount
T009401,C00200,S008,2023-08-27 17:30:00,-71.8,6754180079,Negative total amount
T009439,C03262,S005,2023-03-22 19:36:00,-328.84,5183049518,Negative total amount
T009450,C04776,S001,2025-04-05 16:12:00,-390.64,3228828152,Negative total amount
T009530,C02226,S007,2025-07-16 16:51:00,-130.92,4212505158,Negative total amount
T009538,C01183,S011,2025-02-11 21:48:00,-356.29,3406869365,Negative total amount
T009647,C04413,S013,2025-07-11 11:17:00,-342.19,6093611011,Negative total amount
T009737,C00315,S002,2023-05-04 11:41:00,-108.5,,Negative total amount
T009870,C02076,S002,2025-04-08 15:26:00,-333.45,4012496454,Negative total amount
T010037,C01889,S011,2023-07-27 09:10:00,-78.86,7783128585,Negative total amount
T010042,C00113,S007,2023-02-06 12:08:00,-179.5,4306305130,Negative total amount
T010062,C00753,S008,2023-11-28 17:38:00,-496.18,,Negative total amount
T010407,C03648,S005,2024-07-16 18:23:00,-52.33,3609097605,Negative total amount
T010463,C01823,S001,2023-06-12 15:16:00,-352.05,1245390807,Negative total amount
T010468,C03116,S012,2024-04-23 11:33:00,-33.7,4118784027,Negative total amount
T010479,C04762,S006,2024-10-02 16:13:00,-155.66,,Negative total amount
T010738,C03732,S003,2025-06-06 10:44:00,-402.75,1959483280,Negative total amount
T010772,C00481,S005,2025-08-19 10:08:00,-265.37,7312055863,Negative total amount
T010824,C02841,S005,2023-09-21 17:22:00,-98.31,4353321812,Negative total amount
T010853,C00788,S011,2023-04-28 09:49:00,-337.08,1302987493,Negative total amount
T011002,C00002,S002,2024-06-29 12:00:00,-360.89,1747001212,Negative total amount
T011244,C01015,S008,2025-08-20 19:33:00,-369.03,,Negative total amount
T011321,C04431,S006,2023-12-15 09:06:00,-37.39,3901360426,Negative total amount
T011324,C03847,S014,2024-06-13 19:59:00,-227.16,2099187378,Negative total amount
T011335,C03205,S015,2023-08-28 18:27:00,-143.73,3981483184,Negative total amount
T011347,C01773,S003,2025-05-21 00:00:00,-192.12,2601071275,Negative total amount
T011380,C04744,S012,2023-08-21 14:17:00,-388.98,3009347156,Negative total amount
T011494,C01559,S004,2023-05-27 12:16:00,-45.19,3858878309,Negative total amount
T011570,C01465,S010,2023-10-20 15:10:00,-265.34,,Negative total amount
T011918,C01638,S008,2024-02-02 10:25:00,-497.02,7352365387,Negative total amount
T011982,C01743,S005,2024-08-14 19:03:00,-292.49,,Negative total amount
T012122,C02613,S008,2025-04-04 17:00:00,-390.53,7645381432,Negative total amount
T012262,C01913,S009,2024-01-11 19:14:00,-294.55,,Negative total amount
T012498,C02983,S014,2023-03-24 21:19:00,-28.47,3112676111,Negative total amount
T012514,C02711,S015,2024-06-20 11:51:00,-478.14,,Negative total amount
T012574,C00528,S003,2023-11-11 11:24:00,-104.28,2116139499,Negative total amount
T012616,C01825,S013,2024-08-30 08:03:00,-417.98,1368808525,Negative total amount
T012644,C00513,S012,2024-02-27 19:08:00,-170.28,2677063782,Negative total amount
T012652,C01181,S007,2025-02-02 09:23:00,-184.92,8526558087,Negative total amount
T012662,C02206,S004,2024-11-11 13:48:00,-221.51,,Negative total amount
T012827,C01087,S006,2023-12-04 08:39:00,-202.28,3286748021,Negative total amount
T012915,C00519,S007,2024-09-18 17:33:00,-190.36,1505639150,Negative total amount
T012918,C04034,S012,2023-12-24 21:24:00,-452.05,4488498515,Negative total amount
T012989,C03507,,2025-01-08 16:24:00,-144.37,,Negative total amount
T013418,C04145,S015,2023-06-20 18:21:00,-387.25,1858274307,Negative total amount
T013420,C04814,S002,2025-04-04 10:57:00,-433.82,6762279763,Negative total amount
T013479,C02996,S009,2023-04-26 11:19:00,-434.3,9886367417,Negative total amount
T013623,C02164,S005,2023-07-26 08:14:00,-105.15,9612774773,Negative total amount
T013691,C02736,S010,2023-05-02 10:18:00,-254.29,7455979323,Negative total amount
T013721,C04634,S001,2024-04-22 18:59:00,-460.48,2931007683,Negative total amount
T013760,C03286,S003,2024-06-10 18:14:00,-224.4,5694175917,Negative total amount
T013898,C02856,S005,2023-10-24 11:13:00,-179.18,43115,Negative total amount
T014255,C00731,S003,2025-05-20 17:35:00,-422.64,2157894655,Negative total amount
T014539,C01389,S014,2024-05-16 08:35:00,-355.04,2107562960,Negative total amount
T014565,C01620,S005,2025-08-28 08:10:00,-259.79,6098453738,Negative total amount
T014895,C00546,S010,2025-04-27 16:33:00,-496.42,8836956976,Negative total amount
T014909,C04347,S007,2023-02-08 15:11:00,-126.56,9834941485,Negative total amount
T015303,C03260,S013,2025-01-12 13:30:00,-350.07,4582605097,Negative total amount
T015388,C02842,S010,2024-04-19 13:49:00,-142.42,8757967787,Negative total amount
T015575,C04711,S007,2023-12-14 19:45:00,-308.09,1706472630,Negative total amount
T015591,C02650,S013,2025-06-20 09:32:00,-357.1,7755819112,Negative total amount
T015940,C03178,S014,2024-07-31 19:05:00,-199.22,9039449101,Negative total amount
T016013,C04115,S005,2023-05-27 16:28:00,-138.18,8739647151,Negative total amount
T016068,C01728,S007,2024-09-19 14:00:00,-20.88,6636444267,Negative total amount
T016092,C00991,S011,2023-03-13 17:45:00,-19.62,2888132233,Negative total amount
T016169,C04326,S003,2023-08-29 09:47:00,-52.57,7763977461,Negative total amount
T016253,C00619,S011,2025-02-06 16:34:00,-424.91,1995554990,Negative total amount
T016458,C03144,S012,2023-02-21 20:39:00,-145.24,6609669883,Negative total amount
T016469,C03618,S012,2023-04-25 09:06:00,-417.28,1923578552,Negative total amount
T016483,C00446,S007,2024-03-09 09:40:00,-421.86,4294820432,Negative total amount
T016787,C02924,S012,2024-02-19 14:01:00,-284.43,4025605559,Negative total amount
T016880,C00741,S003,2023-07-26 16:01:00,-127.04,3357142499,Negative total amount
T016932,C04439,S010,2023-03-19 17:27:00,-53.66,2832747625,Negative total amount
T016944,C01704,S013,2024-01-17 00:00:00,-166.63,unknown,Negative total amount
T016960,C04933,S003,2023-07-06 10:09:00,-379.24,3844207439,Negative total amount
T017082,C03049,,2024-02-03 08:03:00,-332.86,3991962432,Negative total amount
T017179,C04325,S013,2023-03-08 14:45:00,-482.65,84664,Negative total amount
T017243,C04618,S010,2023-07-13 19:01:00,-26.8,9056117336,Negative total amount
T017330,C04510,S005,2024-11-08 00:00:00,-21.48,8794007686,Negative total amount
T017616,C01164,S002,2024-07-27 21:46:00,-169.62,9399977736,Negative total amount
T017620,C01318,S007,2025-07-12 08:08:00,-188.93,8724310707,Negative total amount
T017703,C03651,S013,2023-01-04 09:04:00,-101.04,4067330982,Negative total amount
T017749,C01957,S008,2024-09-10 11:00:00,-296.0,2677741951,Negative total amount
T017859,C00725,S010,2025-02-02 09:41:00,-204.95,7894419979,Negative total amount
T017877,C00474,S012,2024-02-01 21:17:00,-323.54,,Negative total amount
T017912,C01664,,2023-03-09 10:05:00,-132.62,2982223457,Negative total amount
T017932,C00344,S006,2024-07-16 12:50:00,-383.05,3316787425,Negative total amount
T017996,C00426,S014,2024-01-11 13:12:00,-324.44,3266373918,Negative total amount
T018171,C03840,S007,2023-02-25 16:51:00,-417.53,,Negative total amount
T018275,C00653,S006,2024-09-17 18:42:00,-483.61,2028762813,Negative total amount
T018290,C02071,S009,2025-05-03 12:20:00,-65.05,4171556583,Negative total amount
T018473,C04393,S003,2024-12-17 16:32:00,-493.55,,Negative total amount
T018498,C02643,S009,2024-11-05 18:59:00,-442.61,1674018694,Negative total amount
T018513,C02475,S001,2023-10-24 13:13:00,-106.16,,Negative total amount
T018619,C02267,S012,2024-03-18 00:00:00,-357.85,3332368692,Negative total amount
T018620,C04038,S001,2024-12-24 16:21:00,-487.88,3455229922,Negative total amount
T018625,C01718,S015,2023-01-25 15:57:00,-491.9,5586344531,Negative total amount
T018804,C02939,S011,2024-05-20 11:01:00,-259.89,3997478871,Negative total amount
T018826,C04124,S014,2024-08-26 15:40:00,-237.55,,Negative total amount
T018936,C01515,S013,2023-11-05 19:35:00,-26.66,6735399459,Negative total amount
T019019,C01249,S014,2025-04-06 17:06:00,-316.47,2903384724,Negative total amount
T019162,C04905,S005,2023-06-19 18:52:00,-55.24,4131998385,Negative total amount
T019171,C02577,S009,2024-12-23 12:50:00,-308.83,4857372584,Negative total amount
T019351,C00858,S011,2023-07-01 16:28:00,-145.71,,Negative total amount
T019407,C04990,S010,2023-12-01 18:56:00,-196.16,3687941148,Negative total amount
T019503,C03327,S003,2024-05-26 18:16:00,-271.5,,Negative total amount
T019550,C00114,S005,2023-06-02 08:46:00,-155.38,7289818990,Negative total amount
T019586,C03501,S001,2024-01-01 10:37:00,-334.99,1417176506,Negative total amount
T019665,C02189,S009,2025-05-12 13:17:00,-298.32,4989025163,Negative total amount
T019667,C02480,S003,2023-08-26 20:50:00,-280.33,5673106479,Negative total amount
T019686,C01548,S007,2024-03-13 15:59:00,-81.29,,Negative total amount
T019800,C04315,S015,2023-07-26 15:07:00,-156.49,8391460110,Negative total amount
T019827,C02123,S015,2025-06-29 10:41:00,-115.07,,Negative total amount
T020037,C01075,S005,2023-02-08 08:28:00,-481.25,4338968236,Negative total amount
T020311,C04081,S001,2023-03-27 21:57:00,-252.34,9233754660,Negative total amount
T020543,C03260,S010,2025-08-08 19:55:00,-205.32,4582605097,Negative total amount
T020578,C00337,S009,2025-03-13 18:18:00,-45.38,2605749457,Negative total amount
T020673,C03411,S001,2024-02-06 18:36:00,-163.17,,Negative total amount
T020684,C01420,S008,2025-06-02 12:19:00,-352.26,3532404887,Negative total amount
T020730,C03970,S009,2024-08-08 18:25:00,-104.28,3601086800,Negative total amount
T020916,C04463,S001,2023-11-24 14:16:00,-358.2,,Negative total amount
T020954,C01673,S007,2025-06-22 09:01:00,-236.9,8005961687,Negative total amount
T021266,C01371,S015,2025-03-11 14:57:00,-332.36,4632583664,Negative total amount
T021389,C04818,S011,2023-04-22 13:25:00,-476.83,1621064198,Negative total amount
T021556,C01834,S008,2023-05-20 08:51:00,-111.46,6333675737,Negative total amount
T021560,C03416,S014,2023-09-01 09:43:00,-73.47,,Negative total amount
T021666,C02352,S014,2024-02-24 17:32:00,-158.72,9101008908,Negative total amount
T021689,C02294,S008,2023-07-16 16:42:00,-160.93,7806442637,Negative total amount
T021819,C01235,S008,2024-09-11 00:00:00,-382.85,7357175540,Negative total amount
T021931,C04270,S004,2025-08-01 09:45:00,-427.03,5119305270,Negative total amount
